WO #,Client,Status,Status_Category,State,Category,Order Type,Priority,DNE,Vendor NTE,Grand Total,Labor Amt,Material Amt,Vendor Invoice Total,Vendor_Code,Vendor,NTE_Category,Invoice_Date,Has_Vendor_Invoice,Revenue_Match,Cost_Match,Profit_Margin,Manager
104464,Client B,Invoiced,1_Completed_Paid,CA,Electrician,Exterior Lighting,Priority 3 - 48 hours,3205.66,2373.44,3205.66,1287.00,515.66,2373.44,Vendor 073,Vendor 073,Over NTE,7/16/2025,YES,Match,Match,832.22,Manager 06
104031,Client B,Invoiced,1_Completed_Paid,CA,"Doors, Frames & Hardware",General Door Repairs,Priority 1 - 4 hours,997.50,720.00,997.50,855.00,0.00,720.00,Vendor 073,Vendor 073,Under NTE,7/15/2025,YES,Match,Match,277.50,Manager 06
103588,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,454.65,245.00,454.65,285.00,50.00,245.00,Vendor 022,Vendor 022,Under NTE,7/16/2025,YES,Match,Match,209.65,Manager 10
104051,Client B,Complete No Charge,1_Completed_Paid,TX,Misc Site Work,Exterior Site Work,Priority 2 - 24 hours,0.00,0.00,0.00,0.00,0.00,,Vendor 209,Vendor 209,Under NTE,7/14/2025,NO,Match,Match,,Manager 06
103649,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,952.60,658.00,952.60,700.00,180.00,658.00,Vendor 022,Vendor 022,Under NTE,7/16/2025,YES,Match,Match,294.60,Manager 10
103654,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,1072.76,761.00,1072.76,700.00,291.00,761.00,Vendor 022,Vendor 022,Over NTE,7/15/2025,YES,Match,Match,311.76,Manager 10
103971,Client B,Completed,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 2 - 24 hours,1000.00,145.00,0.00,0.00,0.00,,Vendor 040,Vendor 040,Under NTE,,NO,Different,Different,,Manager 12
103652,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #2,PM Visits,1101.00,768.00,1101.00,700.00,401.00,768.00,Vendor 012,Vendor 012,Over NTE,8/25/2025,YES,Match,Match,333.00,Manager 10
103400,Client A,Invoiced,1_Completed_Paid,NJ,Applicances,Dishwasher,Urgent - 24-48 hours,2543.90,1911.31,2543.90,1615.00,618.90,1911.31,Vendor 024,Vendor 024,Over NTE,7/20/2025,YES,Match,Match,632.59,Manager 10
103832,Client A,Invoiced,1_Completed_Paid,IL,Plumbing,Plumbing General,Emergency - 2 hours,1072.50,800.00,1072.50,857.50,0.00,800.00,Vendor 095,Vendor 095,Over NTE,7/20/2025,YES,Match,Match,272.50,Manager 10
103223,Client A,Invoiced,1_Completed_Paid,TX,Electrician,Electrical Misc,Normal - 30 days ,1346.69,917.81,1346.69,427.50,533.99,917.81,Vendor 192,Vendor 192,Over NTE,7/20/2025,YES,Match,Match,428.88,Manager 10
103653,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,1159.36,815.00,1159.36,700.00,371.00,815.00,Vendor 022,Vendor 022,Over NTE,7/20/2025,YES,Match,Match,344.36,Manager 10
103695,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Floor Drains,Normal - 30 days ,205.68,126.00,205.68,105.00,0.00,126.00,Vendor 155,Vendor 155,Under NTE,7/20/2025,YES,Match,Match,79.68,Manager 10
103856,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Urgent - 24-48 hours,205.68,118.00,205.68,95.00,10.00,118.00,Vendor 022,Vendor 022,Under NTE,7/22/2025,YES,Match,Match,87.68,Manager 10
103815,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,553.16,280.00,553.16,380.00,46.00,280.00,Vendor 022,Vendor 022,Under NTE,7/20/2025,YES,Match,Match,273.16,Manager 10
103644,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,1224.31,871.00,1224.31,700.00,431.00,871.00,Vendor 022,Vendor 022,Over NTE,7/22/2025,YES,Match,Match,353.31,Manager 10
103812,Client A,Invoiced,1_Completed_Paid,TX,Roofing,Roof Repairs,Normal - 30 days ,522.85,282.00,522.85,375.00,3.00,282.00,Vendor 071,Vendor 071,Under NTE,7/20/2025,YES,Match,Match,240.85,Manager 10
103813,Client A,Invoiced,1_Completed_Paid,TX,Roofing,Roof Repairs,Normal - 30 days ,522.85,282.00,522.85,375.00,3.00,282.00,Vendor 071,Vendor 071,Under NTE,7/20/2025,YES,Match,Match,240.85,Manager 10
103030,Client A,Invoiced,1_Completed_Paid,TX,Electrician,Exterior Lighting,Normal - 30 days ,2744.14,1997.50,2744.14,2345.00,0.00,1997.50,Vendor 192,Vendor 192,Over NTE,7/22/2025,YES,Match,Match,746.64,Manager 10
103365,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Urgent - 24-48 hours,6565.18,4563.77,6565.18,1662.50,4212.33,4563.77,Vendor 195,Vendor 195,Over NTE,7/23/2025,YES,Match,Match,2001.41,Manager 10
103628,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Scheduled Maintenance,Normal - 30 days ,3680.50,2780.75,3680.50,3000.00,400.00,2780.75,Vendor 195,Vendor 195,Over NTE,,YES,Match,Match,899.75,Manager 10
103648,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,988.32,674.00,988.32,700.00,213.00,674.00,Vendor 022,Vendor 022,Under NTE,7/31/2025,YES,Match,Match,314.32,Manager 10
103647,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,1176.68,837.00,1176.68,700.00,387.00,837.00,Vendor 022,Vendor 022,Over NTE,7/28/2025,YES,Match,Match,339.68,Manager 10
103784,Client A,Invoiced,1_Completed_Paid,NC,Applicances,Dishwasher,Urgent - 24-48 hours,900.50,707.14,900.50,380.00,330.50,707.14,Vendor 024,Vendor 024,Under NTE,7/28/2025,YES,Match,Match,193.36,Manager 10
103402,Client B,Completed,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 2 - 24 hours,190.00,145.00,190.00,95.00,0.00,145.00,Vendor 040,Vendor 040,Under NTE,7/31/2025,YES,Match,Match,45.00,Manager 09
104090,Client B,Completed,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 2 - 24 hours,190.00,145.00,190.00,95.00,0.00,145.00,Vendor 040,Vendor 040,Under NTE,9/30/2025,YES,Match,Match,45.00,Manager 09
104419,Client B,Completed,1_Completed_Paid,CA,Signage,Exterior Signage,Priority 3 - 48 hours,3296.50,2490.00,3296.50,1188.00,1690.50,,Vendor 073,Vendor 073,Over NTE,7/31/2025,NO,Match,Different,,Manager 06
104120,Client B,Invoiced - Pending Capital Approval,2_Invoice_Stage,CA,Electrician,Exterior Lighting,Priority 3 - 48 hours,1138.00,790.00,1138.00,693.00,227.00,790.00,Vendor 076,Vendor 076,Over NTE,7/31/2025,YES,Match,Match,348.00,Manager 12
103895,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Clogged Toilet,Urgent - 24-48 hours,403.23,300.00,403.23,287.50,0.00,300.00,Vendor 155,Vendor 155,Under NTE,7/30/2025,YES,Match,Match,103.23,Manager 10
103966,Client B,Completed,1_Completed_Paid,CA,Flooring,Flooring General,Priority 4 - 30 days,2720.19,2195.85,2720.19,1200.00,1155.19,,Vendor 070,Vendor 070,Over NTE,7/31/2025,NO,Match,Different,,Manager 09
103814,Client A,Invoiced,1_Completed_Paid,TX,Locksmith,Locksmith General,Normal - 30 days ,806.46,582.00,806.46,375.00,90.00,582.00,Vendor 065,Vendor 065,Under NTE,7/31/2025,YES,Match,Match,224.46,Manager 10
103637,Client A,Invoiced,1_Completed_Paid,OH,Applicances,Food Equipment,Normal - 30 days ,1366.63,1067.37,1366.63,731.25,245.38,1067.37,Vendor 066,Vendor 066,Over NTE,7/31/2025,YES,Match,Match,299.26,Manager 10
104102,Client B,Completed,1_Completed_Paid,CA,Parking Lot,Concrete Fill,Priority 1 - 4 hours,1000.00,0.00,150.00,75.00,0.00,,Vendor 077,Vendor 077,Under NTE,,NO,Different,Match,,Manager 06
104593,Client B,Completed,1_Completed_Paid,CA,Parking Lot,Parking Lot General Repairs,Priority 3 - 48 hours,1000.00,120.00,0.00,0.00,0.00,120.00,Vendor 077,Vendor 077,Under NTE,7/31/2025,YES,Different,Match,-120.00,Manager 09
104588,Client B,Completed,1_Completed_Paid,CA,Electrician,Exterior Lighting,Priority 4 - 30 days,1540.50,1100.00,1540.50,594.00,523.50,,Vendor 073,Vendor 073,Over NTE,7/31/2025,NO,Match,Different,,Manager 09
104622,Client B,Completed,1_Completed_Paid,MO,Parking Lot,Parking Lot General Repairs,Priority 2 - 24 hours,2223.93,1773.40,2223.93,1190.00,664.39,,Vendor 073,Vendor 073,Over NTE,7/31/2025,NO,Match,Different,,Manager 06
104000,Client B,Completed,1_Completed_Paid,KY,Applicances,Ice Machines,Priority 2 - 24 hours,1000.00,160.00,0.00,0.00,0.00,,Vendor 171,Vendor 171,Under NTE,7/31/2025,NO,Different,Different,,Manager 12
104472,Client B,Completed,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 2 - 24 hours,1000.00,772.50,0.00,0.00,0.00,,Vendor 040,Vendor 040,Under NTE,,NO,Different,Different,,Manager 09
104314,Client B,Completed,1_Completed_Paid,CA,Electrician,Lighting General,Priority 3 - 48 hours,1825.55,1387.83,1825.55,891.00,588.91,,Vendor 070,Vendor 070,Over NTE,7/31/2025,NO,Match,Different,,Manager 06
104421,Client B,Invoiced,1_Completed_Paid,NV,Awnings,Awning Repairs,Priority 2 - 24 hours,5094.56,3510.45,5094.56,1330.00,2474.56,3510.45,Vendor 082,Vendor 082,Over NTE,8/31/2025,YES,Match,Match,1584.11,Manager 06
104523,Client B,Invoiced,1_Completed_Paid,NV,Awnings,Awning Repairs,Priority 2 - 24 hours,4731.54,3555.00,4731.54,1567.50,1690.50,3555.00,Vendor 082,Vendor 082,Over NTE,,YES,Match,Match,1176.54,Manager 06
103643,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #2,PM Visits,1355.00,960.00,1355.00,700.00,655.00,960.00,Vendor 012,Vendor 012,Over NTE,,YES,Match,Match,395.00,Manager 10
103544,Client B,Invoiced,1_Completed_Paid,FL,General Contractor,General Contractor,Priority 4 - 30 days,8550.00,6250.00,8550.00,0.00,0.00,6250.00,Vendor 048,Vendor 048,Over NTE,,YES,Match,Match,2300.00,Manager 08
103592,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Faucet Repairs,Normal - 30 days ,873.55,581.22,873.55,315.00,237.22,581.22,Vendor 023,Vendor 023,Under NTE,,YES,Match,Match,292.33,Manager 10
104569,Client B,Completed,1_Completed_Paid,MO,"Doors, Frames & Hardware",General Door Repairs,Priority 1 - 4 hours,6599.51,5000.00,6599.51,2550.00,3262.01,5000.00,Vendor 062,Vendor 062,Over NTE,8/22/2025,YES,Match,Match,1599.51,Manager 09
103816,Client A,Invoiced,1_Completed_Paid,TX,Water Mitigation,Water Mitigation,Emergency - 2 hours,2945.45,2720.00,2945.45,1460.00,265.00,2720.00,Vendor 024,Vendor 024,Over NTE,8/24/2025,YES,Match,Match,225.45,Manager 10
103933,Client A,Invoiced,1_Completed_Paid,IL,Plumbing,Water Heater Repairs,Emergency - 2 hours,19365.00,16333.00,19365.00,5400.00,13500.00,16333.00,Vendor 095,Vendor 095,Over NTE,8/24/2025,YES,Match,Match,3032.00,Manager 10
103938,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Toilet Hardware,Priority 3 - 48 hours,237.63,151.52,237.63,105.00,19.52,151.52,Vendor 015,Vendor 015,Under NTE,8/24/2025,YES,Match,Match,86.11,Manager 10
103949,Client A,Invoiced,1_Completed_Paid,OH,Applicances,Dishwasher,Urgent - 24-48 hours,933.03,768.23,933.03,512.50,175.53,768.23,Vendor 066,Vendor 066,Under NTE,8/24/2025,YES,Match,Match,164.80,Manager 10
103656,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #2,PM Visits,1275.00,888.00,1275.00,700.00,575.00,888.00,Vendor 012,Vendor 012,Over NTE,8/16/2025,YES,Match,Match,387.00,Manager 10
103896,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Urgent - 24-48 hours,4863.24,3530.00,4863.24,2660.00,1598.85,3530.00,Vendor 195,Vendor 195,Over NTE,8/16/2025,YES,Match,Match,1333.24,Manager 10
103338,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,216.50,135.00,216.50,105.00,0.00,135.00,Vendor 015,Vendor 015,Under NTE,8/16/2025,YES,Match,Match,81.50,Manager 10
103786,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Urgent - 24-48 hours,200.00,125.00,200.00,105.00,0.00,125.00,Vendor 012,Vendor 012,Under NTE,8/25/2025,YES,Match,Match,75.00,Manager 10
103651,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,945.70,650.63,945.70,700.00,173.63,650.63,Vendor 015,Vendor 015,Under NTE,8/24/2025,YES,Match,Match,295.07,Manager 10
103876,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,2511.40,1505.00,2511.40,1615.00,575.00,1505.00,Vendor 022,Vendor 022,Over NTE,8/22/2025,YES,Match,Match,1006.40,Manager 10
103980,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Sink Repair,Urgent - 24-48 hours,216.50,135.00,216.50,105.00,0.00,135.00,Vendor 015,Vendor 015,Under NTE,,YES,Match,Match,81.50,Manager 10
103646,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,814.91,540.80,814.91,700.00,52.80,540.80,Vendor 015,Vendor 015,Under NTE,,YES,Match,Match,274.11,Manager 10
103734,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,3296.73,2400.00,3296.73,525.00,2355.67,2400.00,Vendor 008,Vendor 008,Over NTE,,YES,Match,Match,896.73,Manager 10
103974,Client A,Invoiced,1_Completed_Paid,IL,Plumbing,Plumbing General,Urgent - 24-48 hours,2123.43,1623.81,2123.43,1680.00,338.43,1623.81,Vendor 095,Vendor 095,Over NTE,8/31/2025,YES,Match,Match,499.62,Manager 10
103562,Client A,Invoiced,1_Completed_Paid,TX,Roofing,Roof Repairs,Urgent - 24-48 hours,4911.84,3733.33,4911.84,3707.50,415.00,3733.33,Vendor 024,Vendor 024,Over NTE,8/31/2025,YES,Match,Match,1178.51,Manager 10
103658,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,777.88,513.60,777.88,700.00,18.60,513.60,Vendor 015,Vendor 015,Under NTE,8/31/2025,YES,Match,Match,264.28,Manager 10
104012,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Urgent - 24-48 hours,216.50,110.00,216.50,105.00,0.00,110.00,Vendor 022,Vendor 022,Under NTE,8/31/2025,YES,Match,Match,106.50,Manager 10
103994,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,216.50,110.00,216.50,105.00,0.00,110.00,Vendor 022,Vendor 022,Under NTE,8/26/2025,YES,Match,Match,106.50,Manager 10
103919,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Door Repair,Urgent - 24-48 hours,190.00,0.00,190.00,105.00,0.00,,Vendor 012,Vendor 012,Under NTE,,NO,Match,Match,,Manager 10
103657,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #2,PM Visits,844.00,602.00,844.00,700.00,144.00,602.00,Vendor 012,Vendor 012,Under NTE,,YES,Match,Match,242.00,Manager 10
103978,Client A,Invoiced,1_Completed_Paid,VA,Applicances,Dryers,Normal - 30 days ,507.50,350.00,507.50,262.50,150.00,350.00,Vendor 040,Vendor 040,Under NTE,,YES,Match,Match,157.50,Manager 10
103981,Client A,Invoiced,1_Completed_Paid,VA,Applicances,Dryers,Priority 4 - 30 days,507.50,350.00,507.50,262.50,150.00,350.00,Vendor 040,Vendor 040,Under NTE,,YES,Match,Match,157.50,Manager 10
103645,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #2,PM Visits,917.16,627.26,917.16,700.00,147.26,627.26,Vendor 015,Vendor 015,Under NTE,,YES,Match,Match,289.90,Manager 10
103655,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #2,PM Visits,1169.00,809.00,1169.00,700.00,469.00,809.00,Vendor 012,Vendor 012,Over NTE,8/31/2025,YES,Match,Match,360.00,Manager 10
104045,Client A,Invoiced,1_Completed_Paid,TX,Splash Pads,Licensing and Permitting,Normal - 30 days ,297.69,229.50,297.69,0.00,275.00,229.50,Vendor 210,Vendor 210,Under NTE,,YES,Match,Match,68.19,Manager 07
103957,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Sink Repair,Normal - 30 days ,497.71,332.28,497.71,337.50,17.28,332.28,Vendor 023,Vendor 023,Under NTE,,YES,Match,Match,165.43,Manager 10
103444,Client A,Invoiced,1_Completed_Paid,MO,Bowling Alley,Bowling Alley General Repairs,Normal - 30 days ,3010.85,2075.43,3010.85,1890.00,449.85,2075.42,Vendor 145,Vendor 145,Over NTE,,YES,Match,Different,935.43,Manager 10
103650,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #2,PM Visits,1174.00,825.00,1174.00,700.00,474.00,825.00,Vendor 012,Vendor 012,Over NTE,9/15/2025,YES,Match,Match,349.00,Manager 10
103995,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Normal - 30 days ,209.00,104.00,209.00,95.00,39.00,104.00,Vendor 012,Vendor 012,Under NTE,9/18/2025,YES,Match,Match,105.00,Manager 10
103839,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1557.50,1068.80,1557.50,700.00,738.80,1068.80,Vendor 022,Vendor 022,Over NTE,9/18/2025,YES,Match,Match,488.70,Manager 10
103833,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1257.65,831.80,1257.65,700.00,461.80,831.80,Vendor 022,Vendor 022,Over NTE,,YES,Match,Match,425.85,Manager 10
103736,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,2018.61,1500.00,2018.61,630.00,1100.00,1500.00,Vendor 008,Vendor 008,Over NTE,1/23/2026,YES,Match,Match,518.61,Manager 10
103843,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1203.31,838.60,1203.31,700.00,411.60,838.60,Vendor 022,Vendor 022,Over NTE,9/30/2025,YES,Match,Match,364.71,Manager 10
103743,Client A,Invoiced,1_Completed_Paid,OH,Handyman,Handyman General,Urgent - 24-48 hours,1376.11,785.00,1376.11,632.50,553.61,785.00,Vendor 024,Vendor 024,Over NTE,9/23/2025,YES,Match,Match,591.11,Manager 10
103759,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,1700.54,1346.52,1700.54,1140.00,335.94,1346.52,Vendor 195,Vendor 195,Over NTE,1/23/2026,YES,Match,Match,354.02,Manager 10
103834,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1252.13,879.70,1252.13,700.00,456.70,879.70,Vendor 022,Vendor 022,Over NTE,,YES,Match,Match,372.43,Manager 10
103941,Client A,Invoiced,1_Completed_Paid,TX,Electrician,Outlet Broken,Urgent - 24-48 hours,214.34,124.00,214.34,95.00,18.00,124.00,Vendor 022,Vendor 022,Under NTE,,YES,Match,Match,90.34,Manager 10
104093,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Water Heater Repairs,Emergency - 2 hours,671.15,491.25,671.15,495.00,0.00,685.00,Vendor 091,Vendor 091,Under NTE,,YES,Match,Different,-13.85,Manager 10
103675,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Painting,Normal - 30 days ,2121.98,1365.26,2121.98,1615.00,250.26,1365.26,Vendor 015,Vendor 015,Over NTE,9/30/2025,YES,Match,Match,756.72,Manager 10
103837,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1397.72,989.20,1397.72,700.00,591.20,989.20,Vendor 022,Vendor 022,Over NTE,,YES,Match,Match,408.52,Manager 10
103838,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1531.52,1101.80,1531.52,700.00,714.80,1101.80,Vendor 022,Vendor 022,Over NTE,9/12/2025,YES,Match,Match,429.72,Manager 10
104005,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Urgent - 24-48 hours,248.00,137.00,248.00,135.00,18.00,137.00,Vendor 012,Vendor 012,Under NTE,,YES,Match,Match,111.00,Manager 10
103733,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,468.18,250.00,468.18,210.00,172.50,250.00,Vendor 008,Vendor 008,Under NTE,,YES,Match,Match,218.18,Manager 10
103894,Client A,Invoiced,1_Completed_Paid,TX,Applicances,Dryers,Normal - 30 days ,876.78,697.09,876.78,0.00,674.96,679.09,Vendor 105,Vendor 105,Under NTE,10/16/2025,YES,Match,Different,197.69,Manager 10
103788,Client A,Invoiced,1_Completed_Paid,OH,Handyman,Handyman General,Normal - 30 days ,745.00,520.00,745.00,620.00,0.00,520.00,Vendor 024,Vendor 024,Under NTE,10/24/2025,YES,Match,Match,225.00,Manager 10
103737,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,4340.83,3000.00,4340.83,840.00,3120.00,3000.00,Vendor 008,Vendor 008,Over NTE,,YES,Match,Match,1340.83,Manager 10
104079,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Water Fountains,Normal - 30 days ,902.08,693.00,902.08,255.00,353.33,693.00,Vendor 024,Vendor 024,Under NTE,,YES,Match,Match,209.08,Manager 10
104099,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Painting,Urgent - 24-48 hours,749.00,460.00,749.00,500.00,144.00,460.00,Vendor 012,Vendor 012,Under NTE,8/25/2025,YES,Match,Match,289.00,Manager 10
102954,Client A,Scheduled,3_In_Progress,TX,Bowling Alley,Bowling Alley General Repairs,Normal - 30 days ,500.00,7476.39,0.00,0.00,0.00,2022.78,Vendor 145,Vendor 145,Under NTE,9/28/2025,YES,Different,Different,-2022.78,Manager 10
103842,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #1,PM Visits,1255.00,878.00,1255.00,700.00,555.00,878.00,Vendor 012,Vendor 012,Over NTE,9/22/2025,YES,Match,Match,377.00,Manager 10
103846,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #1,PM Visits,1194.00,846.00,1194.00,700.00,494.00,846.00,Vendor 012,Vendor 012,Over NTE,9/15/2025,YES,Match,Match,348.00,Manager 10
103844,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #1,PM Visits,999.00,708.00,999.00,700.00,299.00,708.00,Vendor 012,Vendor 012,Under NTE,9/18/2025,YES,Match,Match,291.00,Manager 10
102569,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Normal - 30 days ,1090.00,747.00,1090.00,380.00,90.00,747.00,Vendor 012,Vendor 012,Over NTE,9/30/2025,YES,Match,Match,343.00,Manager 10
104150,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,205.68,110.00,205.68,105.00,0.00,110.00,Vendor 022,Vendor 022,Under NTE,9/22/2025,YES,Match,Match,95.68,Manager 10
104152,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Closers ,Urgent - 24-48 hours,411.35,220.00,411.35,210.00,75.00,220.00,Vendor 022,Vendor 022,Under NTE,10/22/2025,YES,Match,Match,191.35,Manager 10
104126,Client A,Invoiced,1_Completed_Paid,IL,Plumbing,Toilet Repair,Urgent - 24-48 hours,555.00,350.00,555.00,370.00,25.00,350.00,Vendor 095,Vendor 095,Under NTE,,YES,Match,Match,205.00,Manager 10
103898,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,2587.18,1505.00,2587.18,1710.00,585.00,1505.00,Vendor 022,Vendor 022,Over NTE,,YES,Match,Match,1082.18,Manager 10
103979,Client A,Invoiced,1_Completed_Paid,NJ,Applicances,Refrigerators,Emergency - 2 hours,1085.00,895.65,1085.00,900.00,0.00,895.65,Vendor 010,Vendor 010,Over NTE,,YES,Match,Match,189.35,Manager 10
104206,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,887.65,632.82,887.65,725.00,0.00,632.82,Vendor 049,Vendor 049,Under NTE,9/22/2025,YES,Match,Match,254.83,Manager 10
104024,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC General,Urgent - 24-48 hours,538.54,317.98,538.54,402.50,0.00,317.98,Vendor 184,Vendor 184,Under NTE,9/24/2025,YES,Match,Match,220.56,Manager 10
